ID,numax,dnu,teff,bp_rp,eps_p,d02,alpha_p,env_height,env_width,mode_width,H1_nu,H1_exp,H_power,H2_nu,H2_exp,p_L,p_D,eps_g,alpha_g,d01,u1,u2,DPi1
KIC10066053,2.089838083,1.017938926,3.691435152,1.340013504,1.236634042,0.104823734,-2.0284372,1.114990208,1.148542978,-0.839330819,2.084988764,4.103834272,4.676165544,1.505371262,3.588452245,,,,,,,,
KIC10066275,2.134991184,1.057449034,3.69966432,1.18744278,1.197233325,0.167379239,-2.13708861,0.672014319,1.190436182,-0.776062923,2.129116915,3.11958819,4.578042994,1.56615367,3.577565222,,,,,,,,
KIC10067242,1.486392527,0.594504473,3.706461738,1.288033485,0.803873143,-0.214402806,-1.984795369,0.395148901,0.715559018,-0.914068684,1.494021862,4.146330497,5.378610227,1.003253396,3.730269413,,,,,,,,
KIC10067407,1.541821884,0.596438318,3.689930104,1.273938179,0.951649326,-0.258507164,-1.70219756,0.940124415,0.742635986,-1.117920538,1.526355791,4.11867406,5.239501926,0.995709505,3.858473564,,,,,,,,
KIC10067983,1.588603902,0.649547688,3.709863317,1.168951035,0.960854227,-0.164967382,-1.856268842,0.416973177,0.817155945,-0.896474716,1.577570324,3.599232411,5.131284891,1.087628983,2.582908049,,,,,,,,
KIC10068280,1.814061588,0.828966752,3.717670503,1.199385643,1.123175276,-0.012343477,-2.056458442,0.951263323,0.854133264,-0.998750924,1.812433563,4.81247734,4.829918026,1.255500962,4.725366967,,,,,,,,
KIC10068556,2.25993334,1.144796014,3.704150517,1.177960396,1.307198445,0.243117287,-2.284607362,1.361961863,1.310733326,-0.811544361,2.341893182,4.521251389,4.333428489,1.691359572,4.014504302,,,,,,,,81.4
KIC10068810,1.691752015,0.727997138,3.688597775,1.267227173,1.090841963,-0.134512443,-1.806400388,1.173955113,0.83436763,-1.03760715,1.698948938,4.636430287,5.099836361,1.108289676,3.180059644,,,,,,,,66.3
KIC10069045,1.677433239,0.700265496,3.684576087,1.311315536,1.087752698,-0.165686603,-1.802547852,1.061930204,0.787899771,-1.000566274,1.656586422,4.123610202,5.104941145,1.116795792,3.925363624,,,,,,,,
KIC10069277,1.452748543,0.545558675,3.727703884,1.184311867,0.842701689,-0.235315362,-1.807180461,0.629190449,0.649665676,-1.025592584,1.47449065,4.126220309,5.240932475,0.919320099,3.575619557,,,,,,,,
KIC10069570,1.618391029,0.648651187,3.672467313,1.270299911,1.021607794,-0.225716595,-1.969239977,1.067243188,0.771871412,-1.061886131,1.604694615,4.099096703,5.07484729,1.059972011,4.029021499,,,,,,,,
KIC10069788,2.122610923,1.049465954,3.710540448,1.241401672,1.255458037,0.148364918,-2.166184439,1.278050801,1.131325164,-0.877338015,2.104310821,3.360035002,4.537028463,1.543883,4.377856601,,,,,,,,78.9
KIC10070717,1.519099537,0.610246994,3.690993032,1.274430275,0.922890626,-0.179465729,-1.67414371,0.587357383,0.788707033,-0.989765096,1.566637581,4.273679229,5.363388363,1.041857472,3.99115413,,,,,,,,314.4
KIC10071079,1.470240016,0.590361469,3.69862243,1.30480957,0.864325953,-0.245366884,-1.637802754,0.404400123,0.733285318,-0.970213561,1.50831646,3.966228464,5.499367497,0.966949078,3.62516475,,,,,,,,
KIC10071151,1.501379226,0.586057473,3.68115075,1.418857574,0.873392513,-0.334590793,-1.65760938,0.473813182,0.781450569,-0.980519929,1.510565836,4.288251868,5.364876649,0.96345406,3.645769526,,,,,,,,274.4
KIC10071179,2.072077999,1.022462786,3.716504164,1.12630558,1.234775083,0.150750422,-2.337047318,1.00711168,1.054785433,-0.94249712,2.115225498,3.091666783,4.42991496,1.488366158,4.49684907,,,,,,,,
KIC10071249,1.512364129,0.603963865,3.689575216,1.207332611,0.822188451,-0.190527523,-2.126509333,0.659594764,0.652993911,-1.008304261,1.532950094,4.045551153,5.29734897,1.028758818,3.817318751,,,,,,,,264.7
KIC10073828,1.491839693,0.573495353,3.683407299,1.372225761,0.867616308,-0.213236391,-1.764376857,0.360616105,0.765874135,-0.961449614,1.535108479,4.390713695,5.457174131,0.990897371,4.05972225,,,,,,,,267.2
KIC10073905,1.553405506,0.600619141,3.68547302,1.409962654,0.903759797,-0.247653192,-1.816317403,0.580980012,0.790593912,-0.928333436,1.562257921,4.532679624,5.178252982,1.025608284,4.20380262,,,,,,,,278.8
KIC10075553,1.540819632,0.611439418,3.704322141,1.327545166,0.917391152,-0.185612074,-1.775455778,0.5200025,0.804960169,-0.979696916,1.526611938,4.050760547,5.21216319,1.026346211,3.732300925,,,,,,,,293.7
KIC10078979,2.369362208,1.256423564,3.695306522,1.181965828,1.37392913,0.366339787,-2.322089621,1.270537631,1.327356244,-0.754996986,2.294616169,3.521245189,4.261689712,1.78259163,3.632255691,,,,,,,,
KIC10079263,1.520924267,0.602222406,3.696268997,1.355927467,0.839576226,-0.169529682,-1.952671672,0.546065779,0.730623835,-0.985267986,1.517108341,4.089882431,5.349822072,1.033499186,4.138344679,,,,,,,,324.9
KIC10079987,1.481724548,0.575417952,3.668012972,1.388816833,0.839869516,-0.297170234,-1.804518068,0.390616853,0.759922771,-0.956682923,1.499481266,4.171453123,5.403272995,0.945324289,3.74884463,,,,,,,,233.9
KIC10080974,1.624226319,0.661839968,3.69653112,1.255418777,0.919499386,-0.15513919,-1.872017995,0.627812395,0.846937017,-0.887071077,1.645837244,4.120977208,4.996875897,1.12944468,4.292085034,,,,,,,,303.7
KIC10081016,2.221114207,1.130598481,3.700444101,1.302206039,1.280164815,0.245796689,-2.486920792,0.686988654,1.145399668,-0.888120894,2.192819586,2.93216584,4.338599857,1.59876643,3.8483741,,,,,,,,
KIC10081050,2.186243134,1.121163905,3.709269961,1.233500481,1.277298337,0.258356416,-2.243899849,1.234678901,1.176838679,-0.816895449,2.210553915,4.598123355,4.49087585,1.579023253,3.347592133,,,,,,,,
KIC10081137,1.513559224,0.607442109,3.692582562,1.383829117,0.940663401,-0.185803005,-1.755055673,0.514929723,0.801501164,-0.950827102,1.484526765,3.541790865,5.507971812,0.969669363,3.724466375,,,,,,,,
KIC10081476,1.429691366,0.532327723,3.672559628,1.501028061,0.845485162,-0.219829479,-1.872054961,0.329864246,0.686463363,-1.065504298,1.447667425,4.790042169,5.388304919,0.914384406,3.997321282,,,,,,,,
KIC10081598,2.146360382,1.099741741,3.72582999,1.151873589,1.239880877,0.230434902,-2.247655284,0.600360542,1.133505495,-0.856039644,2.112986494,2.934331273,4.450920516,1.56249246,2.188261665,,,,,,,,
KIC10081951,1.529028696,0.616529092,3.67651071,1.353056908,0.880873559,-0.181121909,-1.5948296,0.564447356,0.776030436,-0.993325907,1.550604246,4.221551904,5.310578593,1.047407454,4.441788426,,,,,,,,333
KIC10082581,1.459644408,0.561869349,3.689575216,1.241670609,0.929467952,-0.195678819,-1.778588197,0.584634459,0.743386148,-1.076852525,1.500549422,4.027251237,5.324576415,0.948055866,3.738069932,,,,,,,,334.5
KIC10082602,1.498555129,0.574508386,3.665111737,1.389987946,0.917064716,-0.241095924,-1.716459675,0.625098521,0.739776867,-1.005012913,1.548387777,4.374295027,5.386998086,1.026310101,3.706873132,,,,,,,,233.6
KIC10082680,1.687111815,0.687534533,3.682956926,1.278734207,0.985882268,-0.130489146,-1.964839588,0.679920731,0.967451009,-0.899046104,1.684889868,4.058210697,4.943797097,1.167746786,3.466906114,,,,,,,,257
KIC10083480,1.493056408,0.59989877,3.701913211,1.198557854,0.941601468,-0.225013012,-1.734116185,0.377607606,0.759414961,-0.950981738,1.567047773,4.083369866,5.176149793,1.047305863,3.792216647,,,,,,,,332.7
KIC10083666,2.140989638,1.03906871,3.72542155,1.167199135,1.230014524,0.131138683,-2.240572105,1.090168373,1.196522138,-0.824312941,2.139884555,4.461194879,4.291073419,1.586721074,4.554632837,,,,,,,,
KIC10083995,2.064986655,1.010800858,3.706376356,1.223957062,1.212948594,0.139912353,-2.110376573,1.196433755,1.116534331,-0.88226547,2.052207943,4.481708869,4.538081487,1.472792997,4.37285595,,,,,,,,
KIC10086465,1.625950317,0.641491361,3.688775655,1.260770798,0.922893383,-0.187001525,-2.037904933,0.554652768,0.859612023,-0.861666726,1.623172986,4.065410922,5.022770887,1.101225903,4.157896576,,,,,,,,316.5
KIC10087271,1.702035997,0.724451695,3.682506086,1.381164551,1.085300537,-0.147706006,-2.17767633,0.920537725,0.758543088,-1.048761991,1.633501994,3.710216687,5.088849069,1.077626157,3.538903208,,,,,,,,
KIC10087394,1.773688723,0.77598833,3.680969718,1.288219452,1.095862747,-0.104317354,-2.116982426,1.236318585,0.836259636,-1.039522129,1.775485429,4.510765644,4.962129567,1.235718407,4.462101484,,,,,,,,
KIC10087432,1.824579988,0.814290997,3.680244837,1.445708275,1.112883734,-0.076546972,-1.933191188,1.180856188,0.973187718,-0.97600234,1.840853438,4.832399193,5.024897093,1.247041561,4.232433487,,,,,,,,
KIC10087522,1.765021901,0.709789761,3.699577591,1.146957397,0.937454315,-0.172268713,-2.034818653,0.497271152,1.023255108,-0.741046342,1.770785471,3.784796675,4.663802964,1.223012459,3.017246981,,,,,,,,
KIC10087579,1.531979425,0.608247569,3.724029973,1.203297615,0.865705267,-0.220243207,-1.565932689,0.457227917,0.77518494,-0.955032917,1.489549722,3.892960672,5.061735858,1.026487294,3.644190869,,,,,,,,
KIC10088136,2.585315603,1.39224786,3.724357804,1.060400963,1.39699257,0.444196404,-2.596810001,1.393965247,1.629604252,-0.486854829,2.514260242,4.060336805,3.959994823,2.021840675,3.24562096,,,,,,,,
KIC10088276,1.428200205,0.509823374,3.680879174,1.455931664,0.939248883,-0.338177118,-2.245091425,0.933731618,0.511671519,-1.181739506,1.375918489,3.664916152,5.462893254,0.867226017,3.145084844,,,,,,,,
KIC10088768,1.520497309,0.58526214,3.670153045,1.366563797,0.83089944,-0.223546073,-1.740617889,0.456610115,0.792665778,-1.010531155,1.511579317,3.794395039,5.222607994,1.032169155,3.675732182,,,,,,,,301.3
KIC10088999,2.004714666,0.963389366,3.702775078,1.341135025,1.197431215,0.079411976,-2.318381938,1.374984239,1.001172579,-0.95804673,2.011089054,4.86482041,4.743881932,1.432071391,4.285488969,,,,,,,,76.5
KIC10089702,2.080483834,1.026229562,3.711975854,1.281262398,1.217833875,0.145374575,-2.170209503,1.289029677,1.097328148,-0.867589812,2.077111192,4.462925383,4.633399774,1.484026452,4.353542138,,,,,,,,
KIC10090039,1.921848726,0.864345679,3.677241846,1.360635757,1.140648352,-0.049584288,-1.990171131,1.039208431,1.052122813,-0.883391901,1.960235627,4.86414274,4.757554054,1.365216741,3.549088284,,,,,,,,70
KIC10090232,1.425380776,0.530836816,3.696006715,1.356265068,0.8980184,-0.305592277,-2.360454273,0.991766037,0.520816049,-1.181805233,1.399847969,3.961431302,5.438031407,0.867966513,4.435635665,,,,,,,,
KIC10090400,1.506531045,0.593706661,3.677971753,1.401684761,0.957405358,-0.238403189,-1.603715719,0.553010974,0.763483213,-1.012855446,1.526480494,4.115560305,5.358979647,0.975617594,3.607345104,,,,,,,,317.3
KIC10090568,1.85859192,0.832603468,3.671265433,1.493564606,1.140134302,-0.06125534,-1.930292825,1.26261405,0.962928126,-0.960574679,1.878393042,4.95024427,5.001470569,1.272312246,3.742721369,,,,,,,,
KIC10090700,1.494900003,0.580872493,3.692758818,1.396179199,0.864612434,-0.249343915,-1.785536569,0.386715559,0.746268449,-0.980838554,1.467706009,4.07307015,5.42605991,0.966996627,3.9579171,,,,,,,,
KIC10090853,1.575321792,0.613168168,3.683047038,1.31566906,0.923518027,-0.253597014,-1.961044851,0.644620431,0.813276857,-0.918032851,1.563455582,4.049740726,5.12350116,1.024799559,3.968957185,,,,,,,,244.8
KIC10090916,1.604920099,0.628155946,3.674677468,1.38170433,0.961455062,-0.224240564,-2.016708639,0.396638199,0.866244668,-0.904538101,1.584740942,3.857350685,5.190878663,1.047818666,4.122834234,,,,,,,,257.9
KIC10091729,1.862471024,0.802124832,3.690993032,1.286714554,1.036363612,-0.087599769,-2.007469193,0.705094661,1.057682512,-0.738376288,1.88610666,4.441437086,4.707697872,1.324325088,4.011769269,,,,,,,,250.5
KIC10092103,1.767549929,0.745283877,3.698883137,1.392373085,1.02637317,-0.141760371,-2.020924822,0.844222587,0.88085889,-0.950605206,1.724025766,3.542725411,4.899544875,1.230536443,2.59314047,,,,,,,,
KIC10092567,2.327918965,1.218096184,3.720655357,1.19243145,1.349978231,0.334618509,-2.534134439,0.87299146,1.320801278,-0.698319659,2.31625626,4.105936955,4.206776534,1.722058545,3.178018975,,,,,,,,
KIC10092657,1.832692644,0.75202429,3.690904554,1.332942963,0.975930164,-0.181029955,-1.945772946,0.545496022,1.078782448,-0.824624615,1.85241907,4.69254633,4.674628145,1.197013118,3.752724822,,,,,,,,
KIC10093930,1.530005628,0.605088089,3.681060244,1.358865738,0.91406029,-0.21695491,-1.666983812,0.56081117,0.801447702,-0.977235791,1.522507599,4.215089264,5.375258712,0.994584748,3.829493525,,,,,,,,295.1
KIC10094183,1.462169507,0.595112409,3.701567985,1.407640457,0.85271613,-0.200415312,-1.500039124,0.450768966,0.702242432,-0.960847997,1.494194649,3.827913607,5.347659903,0.93576122,3.492903082,,,,,,,,
KIC10094545,1.87033221,0.779331106,3.698100546,1.361317635,0.970312771,-0.2106007,-2.176636599,0.442550853,1.135882168,-0.678286522,1.891168794,4.202411687,4.352929993,1.340602253,3.798937962,,,,,,,,305.5
KIC10094550,1.767731567,0.684467083,3.707058941,1.191739082,0.865916488,-0.311813096,-2.045029061,0.353133829,1.037691114,-0.700888179,1.781681301,4.10964152,4.460382942,1.219813046,2.47387983,,,,,,,,
KIC10095409,1.609993543,0.62224059,3.659821158,1.423865318,0.977125034,-0.263066985,-2.151106575,1.062624428,0.719251739,-1.128974579,1.596419666,3.987780442,5.027895419,1.096256878,4.257867968,,,,,,,,
KIC10095427,1.762541684,0.785737953,3.686368103,1.250455856,1.066031088,-0.075892246,-2.015424748,1.254676242,0.836980015,-1.008940242,1.725576075,4.144355956,4.974334164,1.202920768,4.472706424,,,,,,,,70.3
KIC10095438,1.484021123,0.594802213,3.680969718,1.447218895,0.931304644,-0.194756454,-1.647001397,0.38337151,0.773741217,-0.967279858,1.516302704,4.391274615,5.312666882,0.998804833,3.70702256,,,,,,,,
KIC10096113,1.558716285,0.623134697,3.690373307,1.414319992,0.8817061,-0.19581049,-1.752209923,0.478960735,0.820725432,-0.954062505,1.557114426,3.854617832,4.987710545,1.05564041,3.796595739,,,,,,,,262.2
KIC10096476,2.12026612,1.029939785,3.693287157,1.393075943,1.234037192,0.118634379,-2.165395592,0.995606236,1.218623769,-0.802508621,2.134255843,3.836544131,4.458044552,1.502104752,2.657741044,,,,,,,,
KIC10097120,2.285709619,1.179432691,3.708590845,1.332268715,1.297172058,0.313086048,-2.281965118,0.950571555,1.200403964,-0.854973949,2.281109593,3.685415957,4.22059466,1.724868648,4.245155076,,,,,,,,
KIC10098590,1.517078902,0.599438006,3.64630568,1.50668335,0.898302671,-0.208535348,-1.660236027,0.619804046,0.773085413,-0.990660717,1.559524491,4.356176983,5.411006979,1.030319053,3.875388003,,,,,,,,293
KIC10098804,1.544593106,0.623446424,3.678518379,1.504992485,0.901866828,-0.179330554,-1.68893376,0.527364889,0.77779117,-0.97752724,1.526589126,3.943251295,5.213087424,0.963195725,3.600495238,,,,,,,,313.4
KIC10118384,1.505727791,0.598914312,3.702861171,1.238031387,0.808184884,-0.267738687,-1.861383981,0.34746021,0.74938775,-1.000056424,1.523640473,4.546953793,5.291771063,1.000127194,3.916034949,,,,,,,,
KIC10118422,1.655747515,0.668155466,3.685293781,1.214251518,0.894797898,-0.176261614,-1.893028349,0.515818663,0.897337457,-0.849140185,1.644111637,3.966081211,4.993329968,1.147832002,4.041387213,,,,,,,,316.3
KIC10118658,1.701721393,0.690972327,3.684126926,1.18939209,0.967907587,-0.182861427,-1.887611076,0.482512626,0.968506121,-0.783576785,1.683602534,4.011540526,4.849062809,1.188326525,4.339688726,,,,,,,,323.5
KIC10118929,1.624313115,0.632515809,3.694956002,1.238397598,0.992460799,-0.261358802,-1.903938513,1.010194231,0.788048686,-1.063091391,1.611245591,4.061336499,5.033037876,1.069054002,3.496264003,,,,,,,,
KIC10118979,1.474149857,0.584382629,3.697229343,1.285526276,0.813736643,-0.246281258,-1.837475524,0.337596012,0.709593315,-0.943239875,1.460767942,4.107884896,5.405524074,0.94336923,3.975807496,,,,,,,,298.4
KIC10119692,1.506681028,0.60531687,3.711385379,1.214896202,0.899000087,-0.160660752,-1.613404884,0.509767331,0.720565092,-0.988172202,1.525174362,3.957453052,5.38042199,1.009965855,3.676546722,,,,,,,,282.7
KIC10120503,1.519850116,0.61551932,3.711722892,1.200563431,0.934920808,-0.177648703,-1.705517574,0.636387527,0.782013046,-0.996834773,1.522780842,3.832473969,5.188531908,1.002908863,4.168215448,,,,,,,,
KIC10120707,1.562256183,0.574849179,3.708845638,1.230592728,0.875373265,-0.272034389,-1.794773339,0.481030369,0.803568425,-0.940179887,1.588602681,3.929493477,5.07627168,1.043141249,3.748981404,,,,,,,,319.4
KIC10120721,2.313477682,1.215447733,3.72607487,1.105648041,1.356836861,0.340288728,-2.3671678,0.861991582,1.299845366,-0.782110698,2.320268303,3.631679559,4.13487526,1.742103157,4.49846729,,,,,,,,88
KIC10122158,2.275994294,1.159856028,3.69862243,1.154458046,1.309371251,0.260252843,-2.239605213,1.230425306,1.306732613,-0.770621922,2.263765442,2.756274732,4.23753549,1.694767418,4.364189996,,,,,,,,
KIC10122250,2.208628867,1.111133028,3.70457945,1.260334969,1.291209586,0.211221966,-2.407435381,1.253990636,1.144108046,-0.86514516,2.225907245,2.51222985,4.390921249,1.607405039,3.480365558,,,,,,,,80.5
KIC10123207,2.208589388,1.136394153,3.684755622,1.143333435,1.252431276,0.26668774,-2.011192402,1.393051287,1.281859645,-0.745165378,2.227510663,3.626951104,4.437583733,1.604440124,3.795366188,,,,,,,,83.4
KIC10123348,2.082526701,1.021458528,3.7084209,1.229117393,1.242158786,0.128352816,-2.292138352,1.266986756,1.059762775,-0.946126687,2.112414119,4.241032245,4.618816375,1.486095779,3.858337999,,,,,,,,78.3
KIC10123573,1.555929249,0.584851675,3.686010291,1.229250908,0.84193064,-0.278587913,-1.923788029,0.585051435,0.766923758,-0.979424154,1.613475502,4.201411971,5.083814418,1.069010416,3.706247642,,,,,,,,
KIC10123707,1.4796353,0.607448859,3.709439574,1.194483757,0.839559843,-0.2225022,-1.802029285,0.288423232,0.755897731,-0.908649617,1.479670938,4.050948203,5.293496328,0.986841018,3.848050941,,,,,,,,
KIC10123890,2.047349505,1.01130389,3.70612011,1.196061134,1.208735167,0.130123676,-1.94189104,1.185457784,1.136145069,-0.833105682,2.049447212,4.603803429,4.662940594,1.479492136,3.99559384,,,,,,,,
KIC10124179,1.365458012,0.47805143,3.65079304,1.342082024,0.852435874,-0.376988189,-2.253368913,0.767473483,0.497710213,-1.141702615,1.370327312,4.188693714,5.521311913,0.85931788,3.764629556,,,,,,,,
KIC10124206,1.488755979,0.60934969,3.716921073,1.192054749,0.842588278,-0.180419903,-1.876675398,0.360312746,0.730258575,-0.926736797,1.506175773,4.121299394,5.365149307,0.966640057,3.997598763,,,,,,,,275.9
KIC10124436,1.680412313,0.69060051,3.673757937,1.26577282,1.024056457,-0.178628561,-2.170673175,1.179014743,0.759972266,-1.106713899,1.655572042,4.166660804,5.027840553,1.091109972,3.695356769,,,,,,,,
KIC10127712,1.430283939,0.570715744,3.713910354,1.159737587,0.742356094,-0.266949848,-1.407224366,0.406732075,0.668777191,-0.985361289,1.412173506,3.8881467,5.210304151,0.888335998,3.47482827,,,,,,,,
KIC10127758,1.391838458,0.505980044,3.692229836,1.365753174,0.737780989,-0.35853267,-2.074306555,0.461524821,0.543904081,-1.119581931,1.382377916,4.162468899,5.472502284,0.875127648,4.20505046,,,,,,,,
KIC10128182,1.533429425,0.624822984,3.708335903,1.152623177,0.90402229,-0.156570455,-1.700518221,0.532203545,0.776445532,-0.94175571,1.516469648,3.689763641,5.082984461,1.034677561,3.876848059,,,,,,,,
KIC10128629,1.577077287,0.621757642,3.705179245,1.232330322,0.876397133,-0.225822097,-1.775769202,0.47416167,0.822363,-0.894708963,1.619449756,4.52542769,5.125317062,1.043036705,3.897766097,,,,,,,,
